product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price
C07NM31J7HLP,Agents of Mayhem,"Deep Silver, Koch Media",Deep Silver Volition,"Agents of MAYHEM is the latest open-world, third-person action game from the creators of the Saints Row franchise!
In Agents of MAYHEM, you run a no-holds barred operation against a shadowy super-villain organization known only as LEGION and their mysterious leader, the Morningstar. Explore the city of Seoul as a variety of Super Agents to thwart LEGION's vile plans to take over the world!

https://www.kochmedia.com/en/privacy-policy/",Unknown,2017-08-15 00:00:00+00:00,,6,14,2119,4.3,4.3,3.8,0.0,0.0,0.0,False,1.99
BTDHX5Z7GL0W,MXGP3,Milestone S.r.l.,Milestone S.r.l.,"Experience all the adrenaline of Motocross with the official Championship’s only videogame! MXGP3 - The Official Motocross Videogame offers the most involving game experience ever, with completely new gameplay and graphics thanks to Unreal® Engine 4. Race on 18 official tracks and in the MXoN with all riders and bikes from the 2016 MXGP and MX2 seasons and 10  exclusive 2-strokes! Customise your rider and your bike with more than 300 official components!",Unknown,2017-06-20 00:00:00+00:00,,0,5,810,0.0,4.2,2.9,0.0,0.0,0.0,False,19.99
BQZSCK80F075,Thomas Was Alone,Curve Digital,Curve Studios and Mike Bithell,"Thomas Was Alone is the critically acclaimed indie platformer about friendship and jumping. Guide a group of sentient rectangles through a series of environments, combining their skills to reach the end of each level.",Unknown,2014-11-21 00:00:00+00:00,,0,1,1626,0.0,5.0,3.8,0.0,0.0,0.0,False,10.99
BQ2307M831ZG,ABZU,505 Games,Giant Squid,"From the artistic mind behind Journey®, ABZÛ is a beautiful underwater adventure that evokes the dream of diving. Immerse yourself in a vibrant hidden world bursting with color and life as you descend into the heart of the ocean. Discover hundreds of unique species and form a powerful connection with the abundant sea life. But beware as you swim deeper, dangers lurk in the depths.",Unknown,2016-12-06 00:00:00+00:00,,5,12,2594,4.4,4.6,4.5,0.0,0.0,0.0,False,6.99
BSMX2D9V0C8B,Darksiders II Deathinitive Edition,THQ Nordic GmbH,THQ Nordic GmbH,"Become the terrifying force which everything fears but nothing can escape. Awakened by the End of Days, Death, the most feared of the legendary Four Horsemen embarks on a quest to redeem his brother's name.

Along the way, the Horseman discovers that an ancient grudge may threaten all of Creation. Death lives!",Unknown,2015-10-30 00:00:00+00:00,,0,6,5224,0.0,4.3,4.2,0.0,0.0,0.0,False,29.99
BRZNCW03RQ9N,GRID 2,Codemasters,Codemasters Racing,"Be fast, be first, be famous – the race returns with GRID 2, featuring jaw-dropping damage, stunning visuals and the new edge-of- control TrueFeel Handling system.",Unknown,2013-09-03 00:00:00+00:00,,0,0,2500,0.0,0.0,3.9,0.0,0.0,0.0,False,0.0
9N27DBP8GNNB,NINJA GAIDEN 3: Razor's Edge,KOEI TECMO AMERICA,KOEI TECMO GAMES,High-speed ninja action that's as sharp as a razor's edge,Unknown,2021-06-10 00:00:00+00:00,,1,2,1236,1.0,3.0,3.2,0.0,0.0,0.0,False,0.0
C28VPJV3NZM9,TEMBO THE BADASS ELEPHANT,SEGA Europe Ltd,GAME FREAK inc.,"Shell City is plunged into a state of emergency after coming under attack from the devastating forces of PHANTOM. As the National Army struggle to contain the terrifying war machines, they call upon the only thing that stands between Shell City’s obliteration and its salvation; the peanut chompin’, villain stompin’, TEMBO THE BADASS ELEPHANT!",Unknown,2015-07-21 00:00:00+00:00,,0,0,2172,0.0,0.0,3.9,0.0,0.0,0.0,False,14.99
C1G9PLTFMQM6,Disney Bolt,Disney,Avalanche Software,"Join Penny and her super dog, Bolt, as they travel the globe on a dangerous mission to save Penny's dad from the evil Dr. Calico.",Unknown,2008-11-18 00:00:00+00:00,,0,1,317,0.0,2.0,3.8,0.0,0.0,0.0,False,9.99
9P695V9561VB,We Were Here,Total Mayhem Games,Total Mayhem Games,,Unknown,2019-09-16 08:00:00+00:00,,2,3,1399,1.5,1.3,3.2,0.0,0.0,0.0,False,1.99
BTJN2TF71BR0,Resident Evil Triple Pack,"CAPCOM CO., LTD.","CAPCOM CO., LTD.","Enjoy three of the most memorable and defining survival horror titles in all of gaming with Resident Evil 4, Resident Evil 5 and Resident Evil 6, coming to the Xbox One in one amazing value pack.",Unknown,2016-10-18 00:00:00+00:00,,2,10,549,3.0,3.7,4.2,0.0,0.0,0.0,False,12.49
C121T6H3D233,>observer_,Aspyr Media,Bloober Team,"What would you do if your fears were hacked?

The year is 2084. You are Daniel Lazarski, an elite neural detective known as an Observer, whose purpose is to hack and invade suspects’ minds. To gather evidence, you must relive their darkest fears, and, finally, face your own. 

From Bloober Team, the creators of Layers of Fear, >observer_ is a cyberpunk horror game designed to disturb you.
",Unknown,2017-08-15 00:00:00+00:00,,0,0,1209,0.0,0.0,3.8,0.0,0.0,0.0,False,29.99
C0SSJXG14R4T,Earth Defense Force 2025,"D3Publisher of America, Inc.",Sandlot,"Eight years since the defeat of the last alien invasion, civilization recovered most of the prosperity it once had. In 2025 a new state of emergency arises as giant aliens and insects are discovered deep underground, stronger than ever. The Earth Defense Force must now stand up to these terrifying creatures to save humanity once more!Earth Defense Force®2025 is an action shooting bonanza that arms players to repel the most terrifying invasion of giant aliens the world has ever seen!",Unknown,2014-02-18 00:00:00+00:00,,4,9,859,5.0,4.7,4.4,0.0,0.0,0.0,False,49.99
BRSS7TMD15R0,Forza Motorsport 6 Deluxe Edition,Microsoft Studios,Turn 10 Studios,"The Forza Motorsport 6 Deluxe Edition includes Forza Motorsport 6, VIP membership, the Fast & Furious Car Pack, Forza Hub, and the Ten Year Anniversary Car Pack, which features 10 specially tuned and liveried cars, including the 2009 Ferrari 458 Italia, the 2014 Lamborghini Hurácan and the 2013 McLaren P1™.",Unknown,2015-09-15 00:00:00+00:00,,0,0,1871,0.0,0.0,4.1,0.0,0.0,0.0,False,0.0
BPT02H7D9BLJ,ONRUSH™,Codemasters,Codemasters,"A new breed of high-impact, adrenaline fuelled off-road arcade racing! 

It’s about speed, takedowns and team work, with high-tempo thrills that 

focus on the fun, the excitement and the spectacular. 



ONRUSH cuts to the chase, keeping you in the heart of the action, clashing 

with the pack for an unpredictable over the top experience that has never 

been seen before. 



GET READY FOR THE RUSH.",Unknown,2018-06-05 00:00:00+00:00,,1,1,1087,5.0,5.0,3.5,0.0,0.0,0.0,False,0.0
C17KKS83S9GS,Ninja Gaiden Black,Tecmo,"Tecmo, Inc.","GAME-PLAY ALERT: This game has been fully tested to successfully play on your Xbox 360 console. However, in some cases, you may see some minor irregularities with audio/video for brief periods. For more details, see www.xbox.com/xboxoriginals. Ninja Gaiden, the critically acclaimed cut-and-slash action game, took the action genre by storm with its unique and innovative gameplay, killer story, and mind-blowing graphics. There are no refunds for this item. For more information, see www.xbox.com/l…",Unknown,2005-09-20 00:00:00+00:00,,3,21,2331,5.0,4.3,4.8,0.0,0.0,0.0,False,9.99
BRRN3ZC632XS,SUPER STREETFIGHTER IV ARCADE EDITION,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Street Fighter IV took the world by storm and now it’s back, and more Super than ever with Super Street Fighter IV! Ten new fighters, nostalgic Bonus Stages, new spectator features and the awesome Replay Channel will draw you in for one more brutal fight!",Unknown,2010-04-27 00:00:00+00:00,,1,4,1091,1.0,4.0,4.4,0.0,0.0,0.0,False,29.99
C1JKCSRT3XCN,Splosion Man,Microsoft Studios,"Twisted Pixel Games, LLC","(Online Interactions Not Rated by the ESRB) Fools they were, to tread where knowledge should stay forbidden.  For what emerged was not a man - it was a Splosion Man.  ""And all who saw him were sploded, for he was the fire and they were but meat.""   From Twisted Pixel Games, developer of the award winning ""The Maw"", comes this single or cooperative multiplayer epic adven- SPLODE! SPLODE SPLODE SPLODE.",Unknown,2010-06-21 00:00:00+00:00,,0,1,340,0.0,5.0,4.2,0.0,0.0,0.0,False,9.99
BPXNKHZ54LGX,The Maw,Microsoft Studios,"Twisted Pixel Games, LLC.","The pinnacle of alien evolution, Maw is a cowardly fat blob concerned mostly with snacking and lounging.  He can, however, absorb the traits of anything he eats, is virtually indestructible, and can grow to unlimited size.  If he wasn't a danger to all life in the universe, he'd make the perfect pet.  In this action/adventure game, he's the best friend of our hero Frank, and only by working together can Maw eat their way to freedom.",Unknown,2010-05-24 00:00:00+00:00,,1,4,703,5.0,4.8,2.4,0.0,0.0,0.0,False,9.99
BRL99QVV2BF3,Castlevania: Lords of Shadow,Konami,Mercury Steam Entertainment,"Left as a foundling at the gates of the Brotherhood of Light convent they named him Gabriel and raised him as their own. Over the years he developed an unprecedented mastery of the fighting arts. Prone to dark moods he was deeply affected by the death of his one true love, Marie.He has now embarked on a quest at the request of the Elders of the Brotherhood to discover why the World is in chaos and within him lies a burning desire for revenge on those who took his beloved.",Unknown,2010-10-07 00:00:00+00:00,,2,6,1280,5.0,5.0,4.4,0.0,0.0,0.0,False,6.59
BRHJKPW34Z0P,InnerSpace,Aspyr Media,PolyKnight Games,"InnerSpace is an exploration flying game set in the Inverse, a world of inside-out planets with no horizons. Soar through ancient skies and abandoned oceans to discover the lost history of this fading realm, where gods still wander. Your greatest journey is within.",Unknown,2018-01-16 00:00:00+00:00,,1,1,198,5.0,5.0,3.2,0.0,0.0,0.0,False,19.99
C1N8NK80CLXV,Manual Samuel Last Tuesday Edition,Curve Digital,Perfectly Paranormal,"Meet Samuel, he’s handsome, wealthy and most importantly – dead. A deal with Death gives Samuel one last chance to live again if he can survive a whole day doing everything manually.",Unknown,2016-10-14 00:00:00+00:00,,1,3,891,5.0,5.0,3.6,0.0,0.0,0.0,False,9.99
BXBM72LSWFJ0,Sky Force Reloaded,Infinite Dreams,Infinite Dreams/Crunching Koalas,"Sky Force Reloaded is a classic shoot ‘em up experience packed in gorgeous visuals and excellent gameplay. Enjoy flashy explosions, beautiful scenery and massive bosses in single player or local cooperative modes.",Unknown,2017-12-01 00:00:00+00:00,,1,2,824,4.0,4.5,4.6,0.0,0.0,0.0,False,9.99
C11GZGMKRTCV,Graveyard Keeper,tinyBuild,Lazy Bear Games,"Build & manage your own graveyard while finding shortcuts to cut costs, expand into entertainment with witch-burning festivals, and scare nearby villagers into attending church.",Unknown,2018-08-15 00:00:00+00:00,,0,1,2184,0.0,5.0,3.9,0.0,0.0,0.0,False,19.99
BQ30J3N2LPZX,BattleBlock Theater,Microsoft Studios,The Behemoth ®,"Shipwrecked. Captured. Betrayed. Forced to perform for an audience of cats? Wait, what?? You’ve just unlocked the door to BattleBlock Theater! There’s no turning back once you've started on your quest to free your imprisoned friends from evil technological cats! Immerse yourself in this mind bending tale of treachery as you battle your way through hundreds of levels in order to discover the puzzling truth behind BattleBlock Theater.",Unknown,2013-04-03 00:00:00+00:00,,8,22,6447,4.6,4.9,4.6,0.0,0.0,0.0,False,2.99
BQG7DH2SWF0V,A Kingdom for Keflings,Microsoft Studios,NinjaBee,"(Online Interactions Not Rated by the ESRB) Place your customized Xbox LIVE Avatar in the Medieval world of A Kingdom for Keflings, a new city-building game from NinjaBee. Play as your Avatar or choose from other friendly giants as you construct a kingdom with up to three of your friends online. Download the trial now to begin constructing your kingdom and training your Keflings.",Unknown,2008-11-19 00:00:00+00:00,,5,7,617,5.0,5.0,4.2,0.0,0.0,0.0,False,2.49
C3FNJLM45CCC,A World of Keflings,Microsoft Studios,NinjaBee,"(Online Interactions Not Rated by the ESRB) Build a robot, rescue the princess, make friends with a dragon and help a creepy witch get even creepier.  Take your Xbox LIVE Avatar on a journey through exotic lands while you help the tiny Keflings build and customize their kingdoms!  Play with a friend on the same console or with three friends over Xbox LIVE in this story-based, kingdom-building adventure.",Unknown,2010-12-08 00:00:00+00:00,,5,8,971,4.2,4.5,4.2,0.0,0.0,0.0,False,2.49
BP3M4THZP6GG,CastleStorm - Definitive Edition,Zen Studios,Zen Studios,"Enjoy a unique take on medieval warfare in Zen Studios’ light-hearted action-strategy game. As rival fortresses attack your own, you’ll use a ballista to fling an assortment of weapons at enemy towers and spear approaching enemies, while sending forth your own troops and unleashing powerful spells. Battling opposing units up-close as an individual hero nicely balances the ranged combat, and CastleStorm’s goofy characters and richly detailed graphics keep it an enchanting experience throughout.",Unknown,2014-09-24 00:00:00+00:00,,0,0,3290,0.0,0.0,3.5,0.0,0.0,0.0,False,14.99
BVKX6B5FS9C1,Joe Danger 2: The Movie,Microsoft Studios,Hello Games,"Take Joe Danger on a death-defying thrill ride across the set of the greatest blockbuster movie ever made.Chase crooks on your police bike, destroy laser firing robots with a stolen jetpack, escape giant boulders in a minecart, time-travel to punch dinosaurs and divert the nuclear missiles on your unicycle!Beat your friends in fun 4 player multiplayer! Download endless new scenes from around the world, or create your own in the Movie Maker!",Unknown,2012-09-14 00:00:00+00:00,,0,1,109,0.0,5.0,3.9,0.0,0.0,0.0,False,14.99
C0P10D72TK1L,Joe Danger Special Edition,Microsoft Studios,Hello Games,"A death-defying thrill-ride starring Joe Danger, the Master of Disaster! Race, ride and defy death to thrill the crowd and break world records! Combo, boost and pull ludicrous stunts to fill Stadiums and put Joe back on the podium.  Race against your friends or take on your rivals.  Create and share your own Stunt Spectaculars in the Sandbox or become a pro in the insane Laboratory, exclusive to Xbox 360!",Unknown,2011-12-14 00:00:00+00:00,,0,0,141,0.0,0.0,4.1,0.0,0.0,0.0,False,9.99
C2FP0XG65F9B,Monday Night Combat,Microsoft Studios,Uber Entertainment,"Monday Night Combat is a team based third person shooter that meets tower defense games, taking place in the sports arenas of the future. A future controlled by the spectacle of businesses and the actions and behavior that were formerly taboo in sports.  MNC boasts unique features for the genre, such as: spectacular grapple moves, a unique skill system and action inducing fodder.",Unknown,2010-08-09 00:00:00+00:00,,0,1,390,0.0,5.0,4.5,0.0,0.0,0.0,False,9.99
BS84XSHDJNCX,Spelunky,Microsoft Studios,Mossmouth,"Spelunky is a unique platformer with randomized levels that offer a new and challenging experience each time you play! Journey deep underground and explore fantastic places filled with monsters, traps, and treasure. Fully-destructible environments open up lots of strategies and make it a blast to master the game's many secrets.",Unknown,2012-07-04 00:00:00+00:00,,0,4,1112,0.0,5.0,4.0,0.0,0.0,0.0,False,0.0
9N8ZGB1375XS,Toy Soldiers HD,Accelerate Games,Signal Studios,Re-enlist with Toy Soldiers: HD and experience the award-winning XBLA hit updated for a whole new generation! ,Unknown,2021-10-21 04:00:00+00:00,,0,2,275,0.0,5.0,3.5,0.0,0.0,0.0,False,29.99
C4PPBWR9HRTX,Toy Soldiers: Cold War,Microsoft Studios,Signal Studios,"(Online Interactions Not Rated by the ESRB) The Cold War is decided when ‘80s era action toys come alive and wage war! Toy Soldiers: Cold War blends intense first person combat with addictive action strategy, whether you’re scrapping solo or jumping into the fray with friends.  Battle in campaign, competitive, co-op modes or fight for the highest score in mini-games!",Unknown,2012-10-25 00:00:00+00:00,,0,2,295,0.0,5.0,4.4,0.0,0.0,0.0,False,0.0
BSJ67WJZ3LXB,Meet the Robinsons,Disney Interactive Studios,Avalanche Software,Help Wilbur Robinson save the future by travelling to the past and putting things back in order.,Unknown,2009-12-30 00:00:00+00:00,,1,1,280,5.0,5.0,3.4,0.0,0.0,0.0,False,19.99
BSTM3283756M,Castlevania: SOTN,Konami,Digital Eclipse,"Dracula’s castle has risen again and it’s up to the mysterious Alucard to face Dracula and save the world from his nocturnal embrace.  Discover hidden rooms, flight dangerous enemies and equip hundreds of weapons to uncover the secret behind Dracula’s power before it’s too late.",Unknown,2010-06-23 00:00:00+00:00,,10,20,2986,5.0,4.9,4.8,0.0,0.0,0.0,False,3.29
BWSQ6832LWNL,Rivals of Aether,Dan Fornace,Dan Fornace,"Rivals of Aether is an indie fighting game set in a world where warring civilizations summon the power of Fire, Water, Air, and Earth. Play with up to four players locally or up to two players online.",Unknown,2017-08-23 00:00:00+00:00,,2,4,2431,5.0,5.0,3.8,0.0,0.0,0.0,False,14.99
C42GGWF64WH8,The LEGO Movie Videogame,Warner Bros. Games,Traveller's Tales,"Join Emmet and an unlikely group of resistance fighters in their heroic quest to thwart Lord Business’ evil plans—a mission that Emmet is hopelessly and hilariously unprepared for.  It’s a wild ride with a surprising mix of over 90 playable characters including Batman, Superman, Wonder Woman, the Green Ninja, Gandalf, Shakespeare, Cleopatra and more.",Unknown,2014-02-07 00:00:00+00:00,,3,8,8704,4.3,4.8,4.1,0.0,0.0,0.0,False,19.99
C3CSPBFVQ80K,Dead Rising 2,"Capcom U.S.A., Inc",Mercenary Technology,"In the sequel to Dead Rising, players step into the shoes of Chuck Greene, professional motorcycle racer. Surrounded by a horde of hungry zombies in the spectacular casino town of Fortune City, Chuck finds himself in a race against time to find Zombrex, the one thing that can keep Katey, his young daughter, alive. Can he protect her and make it out of Fortune City alive?",Unknown,2016-09-13 00:00:00+00:00,,5,8,1200,3.4,4.0,4.2,0.0,0.0,0.0,False,4.99
C1C6CRH9D0R4,HITMAN™,Square Enix LTD,Io-Interactive A/S,"Play the beginning of HITMAN for free and become the master assassin. The first location in the game is a secret training facility, where players step into the shoes of Agent 47 for the very first time and must learn what it takes to become an agent for the International Contract Agency.",Unknown,2016-03-11 00:00:00+00:00,,1,14,12903,5.0,2.0,4.2,0.0,0.0,0.0,False,0.0
BWZVPDGMPCC5,Metal Slug XX,SNK PLAYMORE CORPORATION,SNK PLAYMORE CORPORATION,(Online Interactions Not Rated by the ESRB) All the soldiers are waiting for you in [Metal Slug XX]!,Unknown,2010-05-19 00:00:00+00:00,,1,1,359,5.0,5.0,4.2,0.0,0.0,0.0,False,14.99
BRGZNMD482L8,Defense Grid,Microsoft Studios,Hidden Path Entertainment,"Defense Grid: The Awakening is the definitive Tower Defense Strategy game that’s easy to pick up, engrossing to play, and hard to set down.  Strategically place your towers on the map to prevent alien enemies from stealing your power cores.",Unknown,2010-07-05 00:00:00+00:00,,0,0,514,0.0,0.0,4.3,0.0,0.0,0.0,False,0.0
BXWJJ7PBQ8MM,Hexic 2,Microsoft Studios,Carbonated Games,"A sequel with everything: all the hex-spinning puzzle action of its innovative predecessor, plus new special pieces, new formations, new modes, and a few more new surprises. Challenge your skills, race against the clock, or go head-to-head with another player in the new Battle mode.",Unknown,2010-01-04 00:00:00+00:00,,0,0,137,0.0,0.0,4.0,0.0,0.0,0.0,False,9.99
C2T2QKRDNWLC,Earth Defense Force 2017,D3 Publisher,SANDLOT,"2013 AD: A radio transmission is intercepted from an unknown extraterrestrial source 2014 AD: Attempts are made to establish contact with the source, but to no avail. 2015 AD: A technologically advanced international army, the EDF, is established. 2017 AD: A large fleet of alien spaceships, dubbed the Ravagers, arrives on Earth and begins indiscriminately attacking humans...   ""Earth Defense Force"" is a shooting action game and follow-up to ""THE Earth Defense Force"" and ""THE Earth Defense Force ",Unknown,2006-12-14 00:00:00+00:00,,0,6,505,0.0,5.0,4.2,0.0,0.0,0.0,False,14.99
BR30GBNH63F9,Portal: Still Alive,Valve,Valve,"As unwilling test subjects in a sinister laboratory, players must break the laws of physics using ‘portal’ technology to solve puzzles and survive. Featuring a darkly comic story that weaves adventure with brain-bending puzzles; ‘Portal: Still Alive’ also introduces 14 brand new bonus puzzles to challenge even the most skilled test subjects. Players can also get a glimpse into the making of ‘Portal: Still Alive’ with commentary from the developers.",Unknown,2010-06-23 00:00:00+00:00,,4,13,2610,5.0,4.8,4.7,0.0,0.0,0.0,False,14.99
C08XR9BB6TH5,The Golf Club 2019 featuring PGA TOUR,2K,H.B. Studios Multimedia Limited,"Compete in the all new officially licensed PGA TOUR Career mode. Play on famous courses like TPC Boston, TPC Sawgrass and more. Show off your skills as you take part in PGA TOUR events such as the Shriners Hospitals for Children Open, the John Deere Classic and the Waste Management Phoenix Open. Take on Career Rivals throughout the season for that extra challenge and promise of reward.",Unknown,2018-08-28 00:00:00+00:00,,0,2,1743,0.0,1.5,2.9,0.0,0.0,0.0,False,0.0
BV701FMDP6SX,ULTIMATE MARVEL VS. CAPCOM 3,"CAPCOM CO., LTD.","CAPCOM CO., LTD.","Marvel and Capcom  join forces to deliver the most frenetic 3 vs 3 tag battles ever with Ultimate Marvel VS Capcom 3.  This release comes fully loaded, including all previous DLC, Marvel VS. Capcom : Official Complete Works, and boasting full HD 1080p resolution at 60 frames per second.",Unknown,2017-03-07 00:00:00+00:00,,6,8,1738,4.7,4.6,4.3,0.0,0.0,0.0,False,9.99
BPP935F82L43,Shadow Complex Remastered,Epic Games Inc.,"ChAIR Entertainment, Hardsuit Labs","ChAIR’s fresh twist on classic side-scrolling design with modern cutting-edge gameplay is amplified in Shadow Complex Remastered. Featuring all content from the award-winning original game, updated with graphical enhancements, all-new dynamic melee take-downs, and additional Achievements and Master Challenges. Over 10+ hours of exploration and fast-paced combat, discover game-altering power-ups, overcome obstacles, thwart legions of enemies, and conquer the mysterious and challenging game world.",Unknown,2016-03-16 00:00:00+00:00,,0,0,1139,0.0,0.0,4.2,0.0,0.0,0.0,False,14.99
C0TMGF97V9LJ,Zombie Army Trilogy,Rebellion,Rebellion,"In the dying flames of World War Two, Hitler has unleashed one final unholy gamble – a legion of undead super soldiers that threatens to overwhelm the whole of Europe. 

It’s the living versus the dead. Team up or face annihilation.

Battle through THREE blood-drenched co-op campaigns for up to four players. Adapt to harrowing occult enemies with custom weaponry and traps and experience the return of the acclaimed X-ray Kill Cam made infamous by the Sniper Elite series",Unknown,2015-03-06 00:00:00+00:00,,0,1,6599,0.0,5.0,4.4,0.0,0.0,0.0,False,49.99
BQS7GXV4PSDT,Next Up Hero,Aspyr,Digital Continue,"Next Up Hero is a dungeon crawler featuring hand-drawn heroes that hack, slash, bongo-drum, boomerang, and jet their way through Ventures. Choose your Hero and start rolling dungeons, gearing out, and maxing your stats. Invite a friend for co-op -- you’re going to need all the help you can get.",Unknown,2018-06-28 00:00:00+00:00,,0,0,301,0.0,0.0,2.7,0.0,0.0,0.0,False,19.99
C3526907V0HD,Comic Jumper,Microsoft Studios,"Twisted Pixel Games, LLC","After his comic book fails, Captain Smiley gets bought out by Twisted Pixel Games and is sent to do work-for-hire, leaping into other comic books to fix their problems.  Comic Jumper is the latest creation of the minds behind the award-winning Splosion Man and The Maw.",Unknown,2010-08-10 00:00:00+00:00,,0,0,469,0.0,0.0,3.5,0.0,0.0,0.0,False,14.99
BSSVQ12JCBNH,Marooners,M2H,M2H,"Play a wild mix of fun party games as the action regularly switches back and forth between games. Can you handle the switcheroo chaos? Join your friends both on the couch and online while sadistically laughing at their misfortune, or come back to haunt them if you die. Run, jump and slap your way to victory!",Unknown,2018-02-06 00:00:00+00:00,,0,1,982,0.0,5.0,2.7,0.0,0.0,0.0,False,9.99
BZKT9SRLVX3Z,Earth Defense Force: IA,"D3Publisher, Inc.","Vicious Cycle Software, Inc.","The bugs are back to terrorize earth, and only the Earth Defense Force can stop them. Destroy these monsters at all costs, even if it means turning an entire city into rubble!",Unknown,2011-07-05 00:00:00+00:00,,0,1,472,0.0,5.0,3.8,0.0,0.0,0.0,False,19.99
BSJCH71J6BZF,Outcast - Second Contact,Bigben,Appeal,"Outcast – Second Contact is the complete remake of the cult title which sparked the open world, action-adventure genre. Take off on an exploration of Adelpha, an alien world as beautiful as it is dangerous, where your heroic journey places the fate of two worlds in your hands.",Unknown,2017-11-28 00:00:00+00:00,,1,2,1416,5.0,5.0,2.4,0.0,0.0,0.0,False,14.99
BTT25GGLG6KD,LEGO Star Wars: TCS,Disney Interactive Studios,"Traveller's Tales (UK), Ltd.","Kick Some Brick in I through VI!  Play through all six Star Wars movies in one videogame!  Adding new characters, new levels, and new gameplay features with enhanced Force Powers, new power-ups and new Challenge Modes.",Unknown,2009-08-06 00:00:00+00:00,,5,18,5838,4.0,4.7,4.7,0.0,0.0,0.0,False,19.99
BS8LFD7729CL,STAR WARS™ - Knights of the Old Republic™,Lucasarts,BioWare,Can you master the legendary power of the Force™? Or will you fall to the lure of the dark side?,Unknown,2003-09-12 00:00:00+00:00,,12,33,4602,4.5,4.5,4.7,0.0,0.0,0.0,False,4.99
BS68QN8SV1BN,Star Wars: The Force Unleashed II,Disney Interactive Studios,LucasArts,"The Games on Demand version supports  English, French, Italian, German, Spanish.Betrayed by Darth Vader for the last time, Starkiller has escaped and faces a new journey to find his true identity. Unleash fury – wield dual lightsabers and new force powers to crush your enemies. Unleash truth – sequel to the award-winning story, continue the epic Star Wars saga.",Unknown,2011-09-20 00:00:00+00:00,,4,10,2324,4.8,4.7,4.2,0.0,0.0,0.0,False,9.99
BVGQMLJFSSZG,D4: Dark Dreams Don't Die,Microsoft Studios,Access Games,A time traveling detective has to solve his wife’s murder before he can prevent it. Use his supernatural ability to “dive” into the world of the living past by touching artifacts called “mementos” to find out the truth behind his wife’s death.,Unknown,2014-09-19 00:00:00+00:00,,1,5,9513,5.0,4.4,3.9,0.0,0.0,0.0,False,3.74
BQ9C40MT0WWK,Knight Squad,Chainsawesome Games,Chainsawesome Games,"Knight Squad is an insane 1 to 8 players chaotic arena friendship destroyer. Take on current friends and future frenemies in any of the incredibly fun game modes, ranging from Last Man Standing to Medieval soccer. All of that using only weapons from the middle age… and laser guns… and miniguns.",Unknown,2015-11-16 00:00:00+00:00,,1,1,4888,5.0,5.0,3.4,0.0,0.0,0.0,False,14.99
BQNBKCDB2TPR,Layers of Fear: Masterpiece Edition,Aspyr Media,Bloober Team,"Layers of Fear: Masterpiece Edition includes both Layers of Fear and the Inheritance DLC in a single, horror-filled package. 

In Layers of Fear, delve deep into the mind of an insane painter and discover the secret of his madness. Layers of Fear: Inheritance expands the plot from Layers of Fear and tells the story of the painter’s daughter, who comes back to her childhood home to face her past.",Unknown,2016-08-02 00:00:00+00:00,,0,0,1425,0.0,0.0,4.3,0.0,0.0,0.0,False,22.99
BT7Z7ZT6QRN1,Ms. Splosion Man™,Xbox LIVE Arcade,"Twisted Pixel Games, LLC","(Online Interactions Not Rated by the ESRB) You got a problem? Yo, she’ll splode it.  At the Big Science after-party celebrating the capture of Splosion Man, a spill of champagne shorts out the safety protocols on the splosionatrix and from it emerges Ms. Splosion Man.  The latest creation from Twisted Pixel Games, the creators of Splosion Man, The Maw, and Comic Jumper, Ms. Splosion man comes packed with fifty levels of single player and a separate fifty level co-op multiplayer campaign.",Unknown,2011-07-13 00:00:00+00:00,,0,0,283,0.0,0.0,3.6,0.0,0.0,0.0,False,9.99
BNV84CCNXB7J,Super Mega Baseball: Extra Innings,Metalhead Software Inc.,Metalhead Software Inc.,"Hilarious. Hardcore. Hardball. Super Mega Baseball packs ultra-tight batting/pitching mechanics, a novel difficulty system dubbed “Ego”, and a deep baseball simulation with accurate physics and comprehensive statistics tracking.",Unknown,2015-08-14 00:00:00+00:00,,1,1,3022,5.0,5.0,3.3,0.0,0.0,0.0,False,12.99
BQHVLTSGMMGL,Tom Clancy's Ghost Recon Advanced Warfighter 2,Ubisoft,Ubisoft,You are the Soldier of the Future 2.0. All systems have been upgraded to give you more power and control on the battlefield. Lead your team of elite Special Forces for the first time on US soil. You are the last line of defense and must do what it takes to be victorious.,Unknown,2010-06-14 00:00:00+00:00,,0,2,573,0.0,5.0,4.3,0.0,0.0,0.0,False,9.99
BSN5GB25HM2M,The Technomancer,Focus Entertainment,Spiders,"The Technomancer is an action-RPG set on Mars. Feared and respected by all, the Technomancers are fearsome warriors trained to fight from a young age. You are on the verge of completing your initiation rite to become a fully-fledged Technomancer yourself – but will you survive long enough to uncover the mysteries hidden in Mars’ dusty embrace?",Unknown,2016-06-28 00:00:00+00:00,,2,5,3564,3.5,2.0,3.6,0.0,0.0,0.0,False,9.99
